env,episode,model,success,steps,reward,buffer_size,history_window,tokens,time,most_used_template,learned_templates_count,total_templates
MiniGrid-Empty-8x8-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.2220213413238525,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.247352123260498,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.257382869720459,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.20922589302063,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.219542741775513,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.230786561965942,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.256363868713379,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.252705097198486,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.275774002075195,Direct Navigation,0,5
MiniGrid-Empty-8x8-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,228,6.269497632980347,Direct Navigation,0,5
MiniGrid-LavaGapS6-v0,0,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,2,0,14,0.41979002952575684,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,299,30.832592725753784,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,297,30.872825622558594,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,299,30.880167961120605,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,297,30.793242931365967,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,296,30.97849726676941,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,2,0,14,0.4369521141052246,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,2,0,14,0.4268956184387207,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,297,30.86911368370056,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,2,0,14,0.4210205078125,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,241,7.38124942779541,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,257,7.728797197341919,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,2,Qwen/Qwen2.5-7B-Instruct,True,9,0.94375,2,1,21,0.6363325119018555,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,251,7.52994179725647,Direct Navigation,1,2
MiniGrid-LavaGapS6-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,251,7.6157050132751465,Direct Navigation,1,2
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,240,7.320582151412964,Direct Navigation,1,2
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,249,7.540148735046387,Direct Navigation,1,2
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,249,7.552043199539185,Direct Navigation,1,2
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,251,7.5719897747039795,Direct Navigation,1,2
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,251,7.561072587966919,Direct Navigation,1,2
MiniGrid-LavaGapS6-v0,0,Qwen/Qwen2.5-7B-Instruct,False,15,0.0,2,2,42,1.2545897960662842,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,296,8.769483804702759,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,240,7.359098672866821,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,296,8.791974544525146,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,243,7.448240756988525,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,300,8.870705604553223,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,297,8.795419931411743,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,297,8.82054591178894,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,247,7.548821926116943,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,249,7.578310489654541,Obstacle Avoidance,0,2
MiniGrid-LavaGapS6-v0,0,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,3,0,14,0.41770458221435547,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,299,30.811302661895752,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,297,30.777833223342896,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,299,30.852973222732544,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,297,30.829522848129272,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,296,30.91586399078369,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,3,0,14,0.42302560806274414,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,3,0,14,0.4222531318664551,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,297,30.827216863632202,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,3,0,14,0.42236804962158203,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,241,7.328315019607544,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,257,7.766972303390503,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,2,Qwen/Qwen2.5-7B-Instruct,True,9,0.94375,3,1,21,0.6354315280914307,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,251,7.60628604888916,Direct Navigation,1,3
MiniGrid-LavaGapS6-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,251,7.606775999069214,Direct Navigation,1,3
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,240,7.322255849838257,Direct Navigation,1,3
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,249,7.540585517883301,Direct Navigation,1,3
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,249,7.5732421875,Direct Navigation,1,3
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,251,7.60621976852417,Direct Navigation,1,3
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,251,7.60298490524292,Direct Navigation,1,3
MiniGrid-LavaGapS6-v0,0,Qwen/Qwen2.5-7B-Instruct,False,31,0.0,3,2,78,2.383366346359253,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,296,8.850470542907715,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,240,7.4367005825042725,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,296,8.8500497341156,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,245,7.5343475341796875,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,300,8.914391040802002,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,297,8.865878820419312,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,297,8.872878313064575,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,245,7.548727035522461,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-7B-Instruct,False,77,0.0,3,2,198,6.039052486419678,Obstacle Avoidance,0,3
MiniGrid-LavaGapS6-v0,0,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,5,0,14,0.42063188552856445,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,299,30.761307954788208,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,297,30.846822500228882,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,299,30.837618112564087,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,297,30.772255897521973,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,269,30.081690549850464,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,5,0,14,0.4240548610687256,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,5,0,14,0.42302894592285156,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,297,30.785978317260742,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,5,0,14,0.42298030853271484,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,241,7.383429050445557,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,257,7.767792701721191,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,2,Qwen/Qwen2.5-7B-Instruct,True,9,0.94375,5,1,21,0.6363723278045654,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,251,7.622868299484253,Direct Navigation,1,5
MiniGrid-LavaGapS6-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,251,7.570040464401245,Direct Navigation,1,5
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,240,7.289515018463135,Direct Navigation,1,5
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,249,7.536612510681152,Direct Navigation,1,5
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,249,7.582831144332886,Direct Navigation,1,5
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,251,7.608510255813599,Direct Navigation,1,5
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,251,7.610860347747803,Direct Navigation,1,5
MiniGrid-LavaGapS6-v0,0,Qwen/Qwen2.5-7B-Instruct,False,45,0.0,5,2,114,3.4949052333831787,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,296,8.8215012550354,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,240,7.404047727584839,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,296,8.794740915298462,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,245,7.52032470703125,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,300,8.924548625946045,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,297,8.868435859680176,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,297,8.840989828109741,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,2,245,7.5148820877075195,Obstacle Avoidance,0,5
MiniGrid-LavaGapS6-v0,9,Qwen/Qwen2.5-7B-Instruct,False,15,0.0,5,2,42,1.2543954849243164,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,258,59.40864610671997,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,294,60.649858236312866,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,251,59.40264868736267,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,292,60.6596245765686,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,298,60.7834951877594,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-7B-Instruct,True,24,0.9333333333333333,2,0,60,4.447533845901489,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,220,62.64094924926758,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,2,0,10,0.3908867835998535,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-7B-Instruct,False,19,0.0,2,0,41,2.8597888946533203,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,0,219,62.576186180114746,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-7B-Instruct,True,15,0.9583333333333334,2,1,33,1.1234896183013916,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,234,7.822241544723511,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-7B-Instruct,True,13,0.9638888888888889,2,1,27,0.9293103218078613,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,232,7.80322527885437,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,250,8.218080043792725,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-7B-Instruct,True,14,0.9611111111111111,2,1,30,1.0205926895141602,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,224,7.776416301727295,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,224,7.603844165802002,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,224,7.612877130508423,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,1,294,9.726459264755249,Direct Navigation,1,2
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,248,8.943927526473999,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,250,8.98324704170227,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,230,8.45736837387085,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,233,8.552533388137817,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,300,10.250507831573486,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,300,10.319742202758789,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,246,9.769472122192383,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,239,8.722959280014038,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,248,8.965108633041382,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,2,2,293,10.934878587722778,Obstacle Avoidance,0,2
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,258,59.90097260475159,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,294,60.92719769477844,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,251,59.177321672439575,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,292,60.41557550430298,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,298,60.78248047828674,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-7B-Instruct,True,24,0.9333333333333333,3,0,60,4.42972993850708,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,220,62.53145384788513,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,3,0,10,0.3956277370452881,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-7B-Instruct,False,19,0.0,3,0,41,2.8588521480560303,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,0,219,62.544984102249146,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-7B-Instruct,True,15,0.9583333333333334,3,1,33,1.1227033138275146,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,234,7.837642431259155,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-7B-Instruct,True,13,0.9638888888888889,3,1,27,0.9321920871734619,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,232,7.815185546875,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,250,8.279431343078613,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-7B-Instruct,True,14,0.9611111111111111,3,1,30,1.0264639854431152,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,224,7.795412063598633,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,224,7.617424249649048,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,224,7.606854438781738,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,1,294,9.764922857284546,Direct Navigation,1,3
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,248,8.953087568283081,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,250,8.960942268371582,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,232,8.503454446792603,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,233,8.546281576156616,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,300,10.220860958099365,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,300,10.213926553726196,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,246,9.729778289794922,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,239,8.722153663635254,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,248,8.930237293243408,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,3,2,293,10.92320728302002,Obstacle Avoidance,0,3
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,258,59.636372089385986,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,294,60.765686988830566,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,251,59.388678312301636,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,292,60.770922899246216,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,298,60.855308294296265,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-7B-Instruct,True,24,0.9333333333333333,5,0,60,4.474244117736816,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,6,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,224,62.67699193954468,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,7,Qwen/Qwen2.5-7B-Instruct,False,5,0.0,5,0,10,0.39529967308044434,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,8,Qwen/Qwen2.5-7B-Instruct,False,19,0.0,5,0,41,2.875232458114624,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,9,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,0,209,62.369465827941895,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,0,Qwen/Qwen2.5-7B-Instruct,True,15,0.9583333333333334,5,1,33,1.1300461292266846,Obstacle Avoidance,0,5
MiniGrid-LavaCrossingS9N2-v0,1,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,234,7.844698429107666,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,2,Qwen/Qwen2.5-7B-Instruct,True,13,0.9638888888888889,5,1,27,0.9319272041320801,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,3,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,232,7.773554086685181,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,4,Qwen/Qwen2.5-7B-Instruct,False,100,0.0,5,1,250,8.23002004623413,Direct Navigation,1,5
MiniGrid-LavaCrossingS9N2-v0,5,Qwen/Qwen2.5-7B-Instruct,True,14,0.9611111111111111,5,1,30,1.0564758777618408,Direct Navigation,1,5
